EID,TARGET
314967,0
314968,0
314970,0
314971,0
314978,0
314984,0
314986,0
314989,0
314991,0
314998,0
315013,0
315020,0
315021,0
315023,0
315024,0
315028,0
315031,0
315038,0
315039,0
315040,0
315041,0
315045,1
315048,1
315051,1
315052,1
315054,0
315055,0
315070,0
315073,0
315074,1
315088,0
315090,0
315093,0
315111,0
315116,0
315122,1
315124,0
315130,1
315135,0
315136,0
315142,1
315148,0
315151,0
315156,0
315157,0
315159,0
315160,0
315163,0
315167,0
315170,0
315172,0
315175,0
315178,0
315183,1
315185,0
315191,0
315192,1
315193,0
315196,0
315199,0
315203,0
315205,0
315206,0
315211,0
315213,0
315218,0
315226,0
315229,0
315235,0
315239,1
315247,0
315249,0
315250,0
315252,0
315256,0
315257,0
315266,1
315267,0
315269,0
315278,0
315279,0
315281,0
315289,0
315294,0
315298,0
315299,0
315304,0
315305,0
315306,0
315310,0
315313,0
315316,0
315320,1
315321,0
315325,0
315326,1
315328,1
315329,0
315332,0
315341,0
315346,0
315347,0
315350,0
315352,0
315360,1
315364,0
315366,0
315367,0
315372,0
315374,0
315381,0
315386,0
315393,0
315397,0
315399,0
315402,0
315407,1
315416,0
315422,0
315424,0
315425,0
315426,1
315428,0
315430,0
315438,0
315442,0
315447,0
315448,1
315452,0
315453,0
315456,0
315459,0
315460,0
315461,0
315464,1
315471,1
315472,0
315473,0
315475,0
315476,0
315477,0
315481,0
315482,0
315485,1
315488,0
315492,0
315495,0
315496,0
315501,0
315502,0
315504,0
315512,1
315513,1
315514,0
315520,0
315521,0
315525,0
315528,0
315533,0
315534,0
315535,0
315536,0
315537,0
315541,0
315551,0
315554,0
315557,0
315558,0
315562,0
315567,0
315568,0
315570,1
315573,0
315576,0
315580,0
315581,0
315586,0
315600,1
315611,0
315612,0
315617,0
315618,0
315619,1
315622,0
315632,0
315633,0
315636,0
315637,0
315640,0
315648,0
315653,0
315656,0
315657,1
315663,0
315664,0
315666,1
315670,0
315676,0
315678,0
315681,0
315684,0
315691,0
315692,0
315695,0
315696,0
315702,0
315706,0
315711,0
315712,0
315717,0
315718,1
315720,0
315722,0
315724,0
315731,0
315732,0
315735,1
315738,0
315740,0
315746,0
315747,0
315756,1
315757,0
315760,0
315775,0
315778,0
315781,0
315784,0
315791,0
315793,0
315795,0
315797,0
315802,0
315803,0
315809,0
315812,1
315814,1
315815,0
315821,0
315826,0
315834,0
315840,0
315841,0
315842,0
315850,0
315856,0
315860,0
315864,0
315865,0
315866,0
315872,1
315876,0
315893,0
315896,0
315900,0
315901,0
315906,1
315907,1
315909,1
315918,0
315921,0
315923,1
315925,0
315926,0
315929,1
315930,0
315939,0
315944,0
315945,0
315950,0
315951,0
315954,0
315957,1
315960,1
315964,0
315968,0
315970,0
315971,0
315973,1
315976,1
315978,0
315982,0
315989,1
315990,0
315991,0
315993,0
315994,0
316000,0
316002,1
316005,0
316007,0
316010,0
316013,0
316018,0
316027,0
316031,0
316032,0
316034,0
316039,0
316040,0
316046,0
316047,0
316048,0
316054,0
316056,0
316061,0
316065,0
316073,0
316081,1
316084,0
316086,0
316087,0
316092,0
316093,0
316096,1
316097,0
316100,0
316101,0
316104,0
316111,0
316113,0
316119,0
316122,0
316129,0
316131,0
316134,1
316138,0
316141,0
316146,0
316147,0
316148,0
316149,0
316150,0
316151,0
316153,0
316157,0
316166,0
316175,0
316179,0
316182,0
316183,0
316192,0
316194,0
316197,0
316198,0
316217,0
316219,0
316222,0
316227,0
316231,0
316233,0
316239,0
316241,1
316245,0
316246,0
316254,0
316259,0
316262,0
316264,1
316266,0
316270,0
316271,0
316272,0
316279,0
316282,0
316285,0
316287,0
316289,1
316295,1
316296,1
316297,1
316304,0
316305,0
316308,1
316317,0
316321,0
316323,0
316324,1
316326,0
316331,0
316337,0
316339,1
316342,1
316343,0
316347,0
316350,1
316352,0
316359,0
316360,0
316362,0
316364,0
316370,0
316371,0
316373,0
316374,0
316376,0
316377,0
316380,0
316383,0
316385,0
316386,0
316390,1
316391,0
316398,0
316399,0
316403,0
316404,0
316412,0
316417,1
316422,0
316423,0
316431,0
316433,0
316435,0
316436,0
316438,0
316441,0
316445,1
316446,1
316449,0
316451,1
316452,0
316453,0
316454,0
316455,0
316456,0
316458,1
316461,0
316465,1
316470,0
316472,0
316473,1
316474,0
316478,0
316479,0
316488,0
316489,1
316490,0
316502,0
316503,0
316504,0
316507,0
316511,0
316514,0
316516,0
316523,0
316526,0
316532,0
316538,0
316547,0
316552,1
316553,0
316562,0
316570,0
316579,0
316580,1
316581,0
316582,0
316587,0
316592,0
316594,0
316595,1
316596,0
316598,0
316602,0
316609,0
316610,0
316614,0
316615,0
316617,0
316620,0
316625,0
316627,0
316633,1
316634,0
316638,0
316640,0
316643,0
316649,0
316650,0
316654,0
316657,0
316659,0
316673,0
316676,0
316677,0
316681,0
316684,0
316687,0
316691,0
316693,0
316694,0
316696,0
316699,0
316701,0
316707,1
316708,0
316710,0
316717,0
316719,1
316722,0
316727,1
316728,0
316731,0
316739,0
316740,0
316742,0
316746,0
316747,1
316749,0
316753,0
316759,0
316760,1
316768,0
316771,0
316777,0
316779,0
316781,1
316782,0
316783,0
316786,0
316792,0
316799,1
316801,0
316803,0
316805,0
316812,0
316820,1
316824,0
316832,0
316840,0
316844,0
316855,0
316857,0
316859,0
316862,1
316864,0
316865,1
316866,0
316868,0
316870,0
316871,0
316872,0
316873,0
316879,0
316880,0
316882,1
316883,0
316892,0
316904,0
316914,1
316915,0
316917,0
316923,0
316924,0
316927,0
316933,1
316934,0
316935,0
316936,0
316942,0
316947,0
316952,0
316960,0
316961,0
316968,0
316969,1
316970,1
316973,0
316974,1
316975,0
316977,0
316980,0
316986,0
316987,0
316988,0
316992,1
316994,0
317000,0
317001,0
317002,0
317006,1
317009,0
317010,0
317012,0
317017,0
317019,0
317027,0
317033,0
317038,0
317043,0
317044,1
317046,0
317048,0
317051,1
317053,0
317054,0
317057,0
317059,0
317070,1
317075,0
317077,0
317083,0
317087,0
317091,0
317092,0
317093,0
317106,0
317107,0
317108,0
317110,1
317114,0
317119,0
317122,0
317129,0
317137,0
317139,0
317140,0
317142,0
317143,0
317146,1
317149,0
317150,0
317153,0
317154,0
317159,0
317161,0
317170,0
317173,0
317177,0
317182,0
317183,0
317184,0
317185,0
317189,0
317191,0
317192,0
317208,0
317215,0
317216,1
317225,0
317228,0
317229,0
317236,0
317240,0
317242,0
317243,0
317247,1
317249,0
317252,0
317253,0
317255,0
317256,1
317261,1
317262,0
317269,0
317276,0
317277,0
317278,1
317281,0
317283,1
317296,0
317299,0
317302,0
317304,0
317306,0
317309,0
317313,0
317317,0
317319,0
317321,0
317322,1
317324,1
317325,0
317326,0
317327,0
317328,0
317331,0
317341,0
317344,0
317347,0
317348,0
317350,0
317354,1
317355,0
317358,0
317361,0
317367,0
317369,0
317374,0
317378,1
317380,0
317381,1
317383,0
317387,0
317391,0
317400,1
317407,0
317420,0
317421,0
317422,0
317427,0
317428,0
317430,0
317434,0
317435,0
317440,0
317441,0
317445,0
317449,0
317458,1
317461,0
317466,0
317467,0
317472,1
317474,1
317485,1
317490,1
317492,0
317493,1
317494,0
317495,0
317500,1
317504,0
317518,0
317520,0
317522,0
317535,1
317540,0
317541,0
317542,0
317548,0
317549,1
317550,0
317556,0
317557,0
317566,0
317580,0
317581,1
317582,0
317583,0
317585,0
317587,0
317590,1
317591,0
317595,0
317596,0
317607,0
317608,0
317612,0
317615,1
317619,0
317623,0
317626,0
317633,0
317635,0
317636,0
317638,0
317640,1
317641,0
317644,0
317647,0
317648,0
317649,0
317650,1
317651,0
317654,0
317659,0
317661,0
317664,0
317665,0
317669,0
317670,0
317673,0
317674,0
317679,0
317686,1
317687,1
317688,0
317690,0
317698,0
317700,0
317706,0
317708,1
317709,0
317713,0
317718,0
317719,0
317723,0
317724,0
317727,0
317730,0
317733,1
317735,0
317736,0
317737,0
317740,0
317743,0
317744,0
317745,0
317746,0
317747,1
317748,0
317754,0
317759,0
317760,0
317768,0
317771,0
317773,0
317776,0
317777,0
317779,1
317784,0
317791,0
317802,0
317805,0
317815,0
317821,1
317825,1
317828,0
317834,1
317840,0
317844,1
317846,0
317851,0
317853,0
317858,0
317861,0
317862,0
317864,1
317867,0
317871,1
317872,0
317877,0
317880,1
317883,0
317886,0
317896,1
317898,0
317901,0
317903,0
317911,0
317914,0
317916,0
317917,1
317928,1
317933,0
317934,0
317936,0
317941,0
317943,0
317945,1
317958,0
317961,1
317965,0
317970,0
317971,1
317972,0
317974,0
317975,1
317976,0
317989,0
317990,1
317992,0
317995,0
317997,0
318000,0
318003,0
318004,0
318005,0
318012,0
318013,0
318014,0
318017,1
318018,0
318019,0
318023,0
318025,0
318036,0
318038,0
318040,0
318050,0
318051,0
318052,0
318054,0
318055,1
318057,1
318070,0
318074,1
318089,0
318090,0
318093,0
318098,0
318104,1
318106,0
318109,0
318112,0
318115,0
318116,0
318118,0
318125,1
318128,0
318132,0
318140,0
318143,0
318144,0
318146,0
318151,0
318152,0
318155,1
318158,1
318159,1
318162,0
318163,0
318164,1
318167,0
318171,0
318181,0
318184,0
318186,0
318188,0
318191,0
318195,0
318201,0
318203,0
318206,1
318209,0
318214,0
318221,1
318222,1
318227,0
318235,0
318245,1
318246,0
318249,0
318253,0
318256,0
318263,1
318267,0
318271,0
318275,1
318279,0
318283,0
318284,0
318285,0
318287,0
318289,0
318304,0
318306,0
318313,0
318315,0
318320,0
318321,0
318322,1
318326,0
318328,0
318330,0
318334,1
318335,0
318336,0
318338,0
318344,0
318346,0
318351,0
318352,0
318356,0
318367,1
318370,0
318373,0
318374,0
318376,0
318378,0
318379,0
318383,0
318385,1
318387,0
318390,0
318392,1
318393,1
318396,0
318397,0
318398,0
318399,0
318404,1
318406,0
318408,1
318412,0
318425,0
318427,0
318428,0
318431,0
318432,1
318437,0
318439,0
318442,0
318451,0
318452,0
318453,1
318459,0
318464,0
318465,0
318467,0
318473,1
318476,1
318477,0
318478,0
318482,0
318483,1
318488,1
318489,0
318490,0
318491,1
318493,0
318494,0
318499,1
318500,0
318502,0
318503,0
318510,0
318513,0
318519,0
318524,0
318526,0
318528,0
318531,0
318537,0
318538,0
318541,0
318549,0
318550,0
318553,0
318557,0
318558,0
318562,0
318564,0
318571,0
318572,0
318574,0
318576,0
318583,1
318584,1
318587,1
318595,0
318598,0
318599,0
318601,1
318602,1
318603,1
318608,1
318609,0
318611,1
318617,0
318618,0
318619,0
318620,0
318629,0
318633,0
318635,0
318637,0
318638,0
318639,1
318641,0
318642,0
318643,1
318647,0
318653,0
318656,0
318659,0
318660,0
318667,0
318668,0
318670,0
318671,0
318672,1
318680,0
318691,0
318702,0
318705,0
318706,0
318709,0
318711,0
318718,0
318720,0
318721,0
318722,0
318723,0
318724,0
318725,1
318729,0
318732,0
318741,0
318742,0
318745,0
318746,0
318749,0
318750,0
318753,1
318756,1
318758,0
318761,0
318763,0
318764,0
318766,0
318768,1
318777,0
318780,1
318786,0
318788,0
318790,1
318792,0
318796,0
318800,1
318805,0
318807,0
318811,1
318812,1
318816,0
318821,0
318824,1
318825,0
318826,0
318828,1
318831,0
318838,1
318844,0
318848,1
318849,0
318851,1
318863,0
318867,0
318868,1
318870,0
318871,0
318873,0
318877,0
318881,0
318885,0
318888,0
318890,1
318891,0
318894,0
318895,0
318898,0
318901,0
318906,0
318907,0
318908,0
318909,0
318910,0
318914,0
318923,0
318926,0
318927,1
318928,1
318931,1
318932,1
318934,0
318941,1
318942,1
318950,0
318964,0
318968,0
318969,0
318973,0
318976,0
318979,0
318981,1
318982,0
318989,0
318990,0
318992,0
318995,0
319003,0
319005,0
319007,0
319011,0
319017,0
319021,0
319022,1
319023,0
319024,0
319027,0
319028,0
319037,0
319042,0
319043,0
319044,0
319045,0
319048,0
319051,0
319057,0
319061,1
319072,0
319073,0
319074,0
319075,0
319083,0
319089,0
319093,1
319099,0
319103,0
319108,0
319112,0
319118,0
319119,1
319122,0
319123,0
319124,0
319132,0
319133,0
319136,0
319139,0
319140,0
319146,1
319148,0
319152,0
319154,0
319155,1
319160,0
319164,0
319167,0
319171,0
319176,0
319180,1
319181,0
319187,0
319197,0
319198,0
319205,1
319207,0
319211,0
319215,0
319219,0
319224,0
319227,0
319235,0
319237,0
319238,0
319240,1
319246,0
319253,1
319255,1
319256,0
319258,1
319259,0
319260,0
319262,1
319268,1
319270,0
319271,0
319276,0
319278,0
319279,0
319283,0
319291,1
319292,0
319297,1
319302,0
319303,0
319305,0
319318,0
319319,1
319322,0
319328,0
319330,1
319331,0
319336,0
319345,0
319346,0
319347,0
319358,0
319361,0
319363,0
319380,0
319388,0
319390,0
319399,0
319403,0
319406,0
319409,0
319421,0
319424,0
319427,0
319430,0
319431,0
319432,0
319434,0
319436,0
319437,0
319448,0
319449,0
319450,0
319462,0
319463,0
319465,0
319466,0
319468,0
319470,1
319472,1
319475,1
319478,0
319481,0
319482,0
319485,0
319486,0
319487,0
319489,0
319497,1
319504,0
319510,0
319511,0
319517,0
319518,0
319521,1
319523,0
319524,0
319531,0
319538,0
319539,0
319540,0
319553,0
319554,0
319556,0
319558,0
319559,0
319564,0
319571,0
319572,0
319578,1
319579,0
319581,0
319587,0
319590,0
319592,0
319596,0
319601,1
319612,1
319615,0
319617,0
319619,0
319634,0
319645,0
319646,0
319651,0
319652,0
319653,1
319660,0
319663,0
319664,0
319665,0
319666,0
319668,0
319670,1
319672,0
319677,0
319681,0
319683,0
319687,0
319688,0
319691,0
319694,0
319695,0
319696,0
319697,0
319701,0
319707,0
319711,0
319713,0
319714,1
319717,0
319719,0
319721,0
319724,1
319725,1
319728,0
319731,1
319733,0
319738,0
319739,0
319745,0
319747,0
319748,1
319753,0
319755,0
319766,0
319771,0
319773,0
319784,0
319788,0
319794,0
319797,0
319803,0
319805,0
319808,0
319811,0
319815,1
319821,0
319822,0
319824,0
319827,0
319835,1
319838,0
319839,1
319841,0
319854,0
319856,0
319857,0
319859,0
319865,0
319869,0
319875,0
319879,0
319885,0
319891,0
319892,1
319895,0
319898,0
319899,0
319901,0
319903,0
319904,0
319913,0
319918,0
319921,1
319923,0
319924,0
319933,0
319939,1
319940,0
319944,1
319945,0
319947,0
319954,0
319962,0
319964,0
319971,0
319975,1
319980,0
319981,0
319982,0
319985,0
319986,0
319992,0
319995,0
319998,0
320000,0
320002,0
320005,1
320007,1
320011,0
320012,0
320013,0
320018,0
320020,0
320022,1
320024,0
320025,0
320033,0
320034,1
320035,0
320042,1
320043,0
320045,1
320047,0
320056,0
320062,0
320063,0
320068,0
320069,0
320077,1
320078,0
320079,0
320083,0
320092,0
320093,0
320096,1
320099,1
320102,0
320104,0
320107,0
320115,1
320118,1
320124,1
320125,0
320133,1
320134,1
320136,1
320137,0
320149,1
320151,1
320152,1
320155,1
320160,0
320161,0
320163,1
320167,1
320171,0
320172,0
320174,0
320179,1
320181,0
320184,0
320186,0
320187,0
320188,0
320189,0
320202,0
320204,0
320208,0
320210,0
320213,0
320214,0
320220,0
320229,0
320234,1
320238,0
320239,0
320249,0
320250,0
320259,0
320267,1
320268,0
320271,0
320277,0
320282,1
320292,0
320293,0
320297,0
320308,1
320309,0
320314,0
320315,0
320316,0
320317,0
320318,0
320321,0
320322,0
320324,0
320325,0
320326,0
320329,1
320338,0
320340,0
320341,0
320344,0
320345,1
320347,0
320353,1
320354,0
320355,0
320356,0
320358,0
320386,0
320392,0
320395,0
320396,0
320404,0
320405,1
320407,0
320408,0
320409,0
320412,0
320413,0
320414,0
320417,0
320420,1
320426,0
320429,0
320433,0
320437,0
320440,1
320441,0
320451,0
320453,0
320458,0
320464,0
320468,0
320473,0
320478,0
320479,0
320482,0
320485,0
320489,0
320491,0
320494,0
320496,1
320500,0
320505,1
320507,0
320510,0
320512,0
320513,0
320527,0
320528,0
320529,1
320530,1
320537,0
320538,0
320539,0
320550,0
320551,0
320555,0
320556,0
320559,0
320562,0
320563,0
320566,1
320568,1
320570,0
320575,0
320580,0
320581,1
320582,0
320593,0
320596,0
320598,0
320602,0
320606,0
320607,1
320627,1
320629,0
320630,1
320631,1
320636,0
320637,0
320638,0
320640,0
320641,0
320644,0
320648,0
320650,0
320653,0
320659,1
320662,0
320666,0
320675,0
320676,1
320677,0
320679,0
320680,0
320683,1
320684,0
320686,0
320693,0
320695,0
320696,1
320697,1
320700,0
320703,1
320704,0
320706,0
320707,0
320710,0
320715,0
320724,0
320726,0
320729,0
320742,0
320744,0
320746,1
320749,0
320751,1
320753,0
320756,0
320760,1
320762,0
320766,0
320767,1
320768,0
320769,1
320774,0
320779,1
320781,0
320783,0
320784,1
320785,0
320793,0
320794,1
320795,0
320798,0
320799,0
320801,1
320802,0
320810,0
320811,0
320816,0
320818,0
320819,0
320831,0
320835,0
320836,0
320837,0
320845,0
320847,0
320848,0
320851,0
320853,1
320856,0
320860,0
320861,0
320865,1
320876,0
320877,0
320878,1
320879,0
320880,0
320887,1
320888,1
320889,0
320898,0
320902,1
320903,0
320915,1
320917,0
320919,1
320925,0
320926,0
320930,0
320934,0
320939,1
320940,0
320941,0
320946,0
320948,0
320949,0
320955,0
320959,0
320964,0
320965,1
320967,0
320968,0
320973,1
320975,0
320977,0
320984,0
320986,0
320987,0
320988,0
320990,0
320991,0
321000,1
321002,0
321004,0
321007,0
321008,0
321012,0
321015,0
321016,0
321021,0
321022,1
321024,1
321039,0
321040,0
321045,1
321046,0
321050,0
321051,0
321056,0
321063,0
321064,0
321065,0
321067,0
321069,0
321072,0
321073,0
321075,0
321076,0
321080,0
321081,0
321082,1
321083,0
321100,0
321102,0
321105,0
321106,0
321109,0
321110,0
321112,0
321115,0
321117,0
321119,1
321120,0
321122,0
321126,0
321131,0
321132,0
321139,0
321141,0
321142,0
321147,1
321150,0
321154,0
321156,0
321157,0
321158,0
321160,1
321161,0
321164,0
321167,0
321168,0
321169,0
321172,0
321174,0
321184,0
321186,0
321187,0
321190,1
321192,0
321196,0
321199,0
321201,1
321208,0
321220,0
321222,0
321228,0
321241,0
321242,0
321246,0
321249,0
321252,0
321257,0
321260,0
321261,1
321266,0
321276,0
321277,0
321278,0
321280,0
321284,0
321290,0
321291,0
321292,0
321294,0
321296,1
321298,0
321299,0
321300,1
321303,0
321309,0
321313,0
321314,1
321316,0
321317,1
321322,0
321325,0
321326,0
321329,0
321332,0
321333,0
321334,0
321335,0
321352,1
321353,0
321356,0
321361,0
321365,0
321368,0
321372,0
321373,1
321380,1
321383,0
321384,0
321385,0
321386,1
321388,0
321389,0
321391,0
321393,0
321398,0
321401,0
321418,0
321420,0
321428,0
321431,0
321442,1
321446,1
321450,0
321451,0
321453,0
321455,0
321458,0
321471,0
321472,0
321478,0
321479,0
321483,0
321485,1
321492,0
321495,1
321503,0
321512,1
321513,0
321515,0
321520,0
321521,1
321524,0
321525,0
321533,1
321534,0
321536,1
321539,0
321544,0
321546,0
321549,0
321550,0
321554,0
321555,0
321556,0
321558,1
321561,0
321567,0
321570,0
321575,0
321587,0
321588,0
321589,0
321594,0
321596,0
321600,1
321604,0
321613,0
321614,1
321623,0
321626,0
321627,0
321633,1
321634,0
321638,0
321640,0
321643,0
321645,0
321647,0
321648,0
321649,0
321651,0
321660,0
321668,0
321669,0
321671,0
321675,0
321676,1
321679,0
321682,1
321684,0
321688,0
321694,0
321695,0
321696,0
321699,1
321700,1
321702,0
321705,0
321707,0
321708,0
321712,0
321714,1
321719,0
321724,0
321729,0
321731,0
321733,1
321736,0
321738,0
321740,0
321745,0
321752,0
321754,0
321756,1
321757,0
321760,0
321762,0
321764,0
321765,0
321767,1
321774,0
321784,0
321788,0
321790,0
321795,1
321797,0
321800,0
321803,0
321825,0
321831,0
321839,0
321840,0
321843,0
321848,0
321852,0
321854,0
321860,1
321862,0
321864,0
321868,0
321870,0
321871,1
321874,0
321882,1
321883,0
321893,0
321894,0
321897,0
321898,0
321905,0
321907,1
321908,0
321913,0
321914,0
321916,0
321917,0
321918,0
321921,0
321923,0
321928,0
321932,0
321933,0
321941,1
321942,1
321943,0
321951,1
321953,0
321954,0
321958,0
321960,0
321962,0
321970,0
321971,0
321973,0
321984,1
321987,0
321990,0
321991,0
321992,0
321995,0
321999,0
322000,0
322002,0
322003,0
322005,0
322010,0
322016,0
322017,0
322020,0
322026,0
322027,1
322035,0
322036,0
322038,1
322041,0
322043,0
322045,1
322047,0
322049,0
322053,0
322062,0
322063,0
322071,1
322078,0
322083,1
322085,0
322090,1
322092,0
322093,0
322094,1
322105,0
322106,0
322108,0
322113,0
322116,0
322118,1
322123,0
322124,0
322126,0
322130,0
322134,0
322136,0
322138,0
322139,0
322141,0
322142,0
322148,1
322152,0
322159,0
322164,1
322166,1
322171,0
322184,0
322191,0
322195,0
322199,0
322203,1
322204,0
322207,0
322209,0
322214,0
322216,1
322218,0
322219,0
322222,0
322225,0
322232,0
322235,0
322236,0
322237,0
322238,0
322243,0
322250,0
322251,0
322254,0
322255,0
322257,1
322260,0
322263,0
322264,0
322268,1
322270,0
322271,1
322272,0
322273,1
322274,0
322285,0
322286,0
322289,0
322290,1
322293,0
322296,0
322311,0
322317,0
322318,0
322321,0
322322,0
322328,0
322332,0
322335,0
322336,0
322352,0
322355,0
322356,0
322358,0
322363,1
322370,0
322372,0
322373,0
322388,1
322389,0
322391,1
322398,1
322404,0
322405,0
322412,0
322414,0
322415,0
322417,0
322418,1
322420,0
322426,0
322427,0
322434,0
322436,0
322437,0
322439,0
322440,0
322445,0
322449,1
322456,1
322459,0
322462,0
322470,0
322480,0
322483,0
322488,0
322490,0
322491,0
322501,0
322503,0
322505,0
322507,1
322510,0
322512,0
322513,1
322515,0
322518,0
322523,1
322524,0
322527,0
322528,0
322532,0
322535,0
322537,0
322542,0
322547,0
322549,1
322552,0
322554,0
322557,0
322559,0
322560,1
322561,0
322563,1
322565,1
322566,0
322567,0
322570,1
322572,0
322573,0
322589,1
322595,0
322599,0
322604,0
322605,0
322606,0
322607,0
322608,0
322610,0
322612,1
322615,0
322624,0
322625,1
322637,1
322640,0
322641,0
322644,0
322646,0
322647,0
322650,0
322655,1
322657,0
322658,0
322659,0
322660,0
322661,0
322666,0
322668,0
322676,1
322677,0
322678,1
322681,0
322685,0
322686,0
322690,0
322691,0
322692,0
322696,0
322697,1
322698,1
322701,0
322703,0
322704,1
322713,1
322714,0
322717,1
322718,0
322719,0
322730,0
322731,0
322732,0
322736,0
322738,0
322739,0
322740,0
322741,1
322747,0
322749,0
322751,0
322754,0
322755,0
322756,0
322760,0
322762,0
322771,1
322773,0
322777,0
322781,0
322782,0
322784,0
322785,0
322786,0
322787,0
322789,0
322790,0
322793,0
322800,1
322801,0
322804,0
322807,0
322813,0
322815,0
322829,0
322832,0
322833,0
322834,0
322835,0
322836,0
322839,0
322844,0
322845,1
322848,1
322851,0
322852,0
322854,0
322858,0
322860,0
322861,0
322867,0
322869,1
322870,0
322876,0
322885,1
322886,0
322887,0
322890,0
322899,1
322901,0
322902,0
322904,1
322905,0
322907,0
322920,0
322921,0
322924,1
322929,0
322934,1
322936,0
322941,0
322952,0
322954,0
322955,0
322967,0
322973,0
322980,0
322983,0
322984,0
322989,0
322990,0
322993,0
322995,0
322998,0
323001,0
323003,0
323013,0
323015,0
323016,0
323021,1
323022,0
323026,0
323029,1
323030,1
323032,0
323033,0
323034,0
323038,0
323040,0
323042,0
323045,0
323047,0
323049,0
323051,0
323057,0
323062,1
323064,0
323068,0
323069,0
323070,0
323072,1
323075,0
323078,1
323085,0
323086,0
323088,0
323091,1
323101,0
323102,0
323104,0
323107,0
323110,0
323113,0
323118,0
323120,1
323121,0
323125,0
323127,0
323129,1
323132,1
323148,0
323151,0
323152,0
323154,0
323159,1
323167,0
323168,0
323171,0
323173,0
323175,0
323177,0
323178,0
323182,0
323184,0
323191,1
323193,0
323194,0
323202,0
323208,0
323209,0
323210,0
323214,1
323217,0
323219,0
323221,0
323225,1
323227,0
323242,0
323245,0
323247,0
323249,0
323250,0
323258,1
323264,0
323265,0
323266,0
323272,0
323275,0
323276,0
323280,0
323286,0
323287,0
323290,1
323298,0
323301,1
323302,0
323304,0
323306,0
323311,0
323322,0
323325,1
323326,0
323327,0
323328,0
323337,0
323343,0
323347,1
323348,0
323350,1
323351,0
323353,1
323358,0
323365,0
323366,0
323368,0
323370,0
323371,0
323372,1
323374,0
323379,0
323380,0
323381,1
323389,0
323399,0
323407,0
323411,0
323412,0
323414,0
323420,0
323423,0
323424,0
323425,0
323429,0
323436,0
323437,0
323442,0
323443,1
323444,0
323446,0
323452,0
323456,0
323463,0
323468,0
323472,0
323475,0
323480,0
323485,1
323486,0
323489,0
323490,0
323493,1
323499,0
323503,0
323505,1
323510,0
323515,0
323527,0
323533,1
323546,0
323547,0
323551,0
323556,0
323561,0
323562,0
323564,1
323567,0
323568,1
323571,0
323573,0
323576,0
323577,0
323579,0
323587,0
323588,1
323589,1
323593,0
323597,1
323600,0
323606,0
323608,0
323619,0
323631,0
323637,0
323640,1
323645,0
323651,1
323656,0
323665,1
323667,0
323677,0
323682,0
323684,1
323685,0
323687,0
323689,0
323692,1
323699,0
323702,1
323703,1
323705,0
323709,0
323712,0
323716,0
323727,0
323728,0
323731,0
323736,0
323738,0
323740,0
323742,0
323746,0
323747,0
323750,0
323755,0
323756,0
323758,0
323759,0
323761,1
323763,0
323764,0
323771,0
323774,0
323781,0
323782,1
323793,0
323796,0
323799,0
323806,0
323808,0
323811,0
323812,0
323815,0
323824,0
323825,1
323826,0
323833,0
323842,0
323843,1
323846,1
323847,0
323849,1
323850,0
323858,1
323859,0
323863,0
323864,0
323872,1
323876,0
323878,0
323885,0
323893,0
323895,0
323898,0
323904,0
323907,0
323911,0
323915,1
323917,0
323923,0
323924,1
323933,0
323934,0
323936,0
323941,1
323948,0
323949,0
323961,0
323971,0
323973,0
323976,0
323986,0
323987,0
323990,0
323994,1
323997,1
324001,0
324004,0
324005,1
324007,0
324010,1
324023,0
324028,0
324030,0
324032,1
324035,0
324039,0
324043,0
324044,0
324046,0
324049,1
324052,0
324056,1
324063,0
324067,0
324071,0
324073,0
324076,0
324078,1
324079,0
324080,0
324082,0
324083,1
324086,0
324088,0
324091,0
324095,0
324096,1
324097,0
324100,1
324101,0
324108,0
324110,1
324118,1
324124,1
324126,1
324128,0
324138,1
324139,1
324141,0
324142,1
324145,1
324146,0
324147,0
324151,0
324152,0
324154,0
324160,0
324165,1
324170,0
324172,1
324178,1
324179,1
324181,0
324183,0
324184,1
324186,0
324190,0
324192,1
324200,0
324202,1
324203,0
324215,0
324217,0
324218,0
324225,0
324234,0
324236,0
324237,0
324243,0
324245,0
324252,0
324255,0
324258,0
324262,0
324264,1
324265,0
324267,0
324270,0
324272,0
324281,0
324282,0
324284,0
324287,0
324290,0
324300,0
324301,1
324309,0
324313,0
324319,1
324321,1
324335,0
324336,0
324338,0
324341,1
324345,0
324350,0
324351,0
324352,0
324353,0
324355,0
324356,0
324359,1
324361,0
324368,0
324369,0
324374,1
324375,0
324383,0
324390,0
324394,0
324396,0
324397,0
324402,0
324406,0
324408,0
324410,0
324414,0
324417,0
324424,0
324430,0
324432,0
324436,0
324442,0
324444,1
324449,0
324450,0
324456,0
324472,0
324474,0
324475,0
324477,0
324478,0
324479,1
324480,0
324483,1
324484,0
324485,0
324486,1
324488,0
324499,0
324501,0
324505,0
324508,0
324510,1
324513,0
324515,1
324516,0
324519,0
324522,1
324524,1
324526,0
324528,0
324534,0
324538,0
324544,0
324545,0
324546,0
324550,1
324553,0
324554,1
324563,0
324570,0
324571,0
324573,0
324577,1
324578,0
324581,0
324585,0
324593,1
324600,0
324602,0
324606,0
324608,1
324612,0
324618,1
324620,0
324623,1
324628,0
324629,0
324636,1
324637,0
324645,0
324648,0
324649,0
324651,0
