EID,RIGHT_COUNT,RIGHT_11_COUNT,RIGHT_12_COUNT,RIGHT_20_COUNT,RIGHT_30_COUNT,RIGHT_40_COUNT,RIGHT_50_COUNT,RIGHT_60_COUNT,FUYU_RIGHT,WFUYU_RIGHT,IS_EXIST_WFU
208820,1,0,0,0,0,1,0,0,1,0,0
208828,2,0,0,0,0,0,2,0,1,1,1
208831,4,0,0,0,0,2,0,2,4,0,0
208840,1,0,0,0,0,0,0,1,1,0,0
208857,9,0,0,0,0,9,0,0,8,1,1
208858,16,3,1,6,0,1,4,1,12,4,1
208864,10,0,0,4,0,2,3,1,10,0,0
208869,1,0,0,0,0,0,0,1,1,0,0
208870,2,0,0,0,0,1,0,1,2,0,0
208883,1,0,0,0,0,1,0,0,1,0,0
208895,1,0,0,0,0,0,0,1,1,0,0
208897,2,0,0,0,0,1,0,1,2,0,0
208903,8,0,0,4,0,3,0,1,8,0,0
208910,2,0,0,0,0,0,0,2,2,0,0
208922,3,0,0,0,0,0,0,3,3,0,0
208924,3,0,0,0,0,2,0,1,2,1,1
208927,1,0,0,0,0,0,0,1,1,0,0
208928,1,0,0,0,0,0,0,1,1,0,0
208932,1,0,0,0,0,1,0,0,1,0,0
208933,14,0,0,0,0,1,12,1,14,0,0
208939,12,0,0,0,0,10,0,2,9,3,1
208953,1,0,0,0,0,0,0,1,1,0,0
208954,6,1,0,0,0,0,3,2,5,1,1
208956,1,0,0,0,0,0,0,1,1,0,0
208961,1,0,0,0,0,0,0,1,1,0,0
208969,1,0,0,0,0,0,0,1,1,0,0
208973,3,0,0,0,0,3,0,0,3,0,0
208978,2,0,0,0,0,2,0,0,2,0,0
208998,5,0,0,0,0,4,0,1,4,1,1
208999,13,0,0,0,0,11,0,2,13,0,0
209001,2,0,0,0,0,0,0,2,2,0,0
209015,1,0,0,0,0,0,0,1,1,0,0
209023,4,0,0,0,0,4,0,0,0,4,1
209027,1,0,0,0,0,0,0,1,1,0,0
209039,2,0,0,0,0,0,0,2,2,0,0
209061,3,0,0,0,0,3,0,0,3,0,0
209066,5,0,0,0,0,5,0,0,4,1,1
209073,1,0,0,0,0,0,0,1,1,0,0
209076,1,0,0,0,0,0,0,1,1,0,0
209078,1,0,0,0,0,0,0,1,1,0,0
209079,2,0,0,0,0,1,0,1,2,0,0
209080,1,0,0,0,0,0,0,1,1,0,0
209084,1,0,0,0,0,0,0,1,1,0,0
209086,1,0,0,0,0,0,0,1,1,0,0
209106,14,0,0,0,0,13,0,1,10,4,1
209108,3,0,0,0,0,0,0,3,3,0,0
209109,1,0,0,0,0,0,0,1,1,0,0
209114,1,0,0,0,0,0,0,1,1,0,0
209118,12,0,0,1,6,3,0,2,12,0,0
209129,1,0,0,0,0,0,0,1,1,0,0
209132,3,0,0,0,0,0,0,3,3,0,0
209144,5,0,0,0,0,0,0,5,5,0,0
209145,2,1,0,0,0,0,0,1,1,1,1
209151,1,0,0,0,0,0,0,1,1,0,0
209154,1,0,0,0,0,0,0,1,1,0,0
209158,1,0,0,0,0,1,0,0,0,1,1
209181,2,0,0,0,0,1,0,1,2,0,0
209186,1,0,0,0,0,1,0,0,1,0,0
209187,1,0,0,0,0,1,0,0,0,1,1
209188,1,0,0,0,0,0,0,1,1,0,0
209204,1,0,0,0,0,0,0,1,1,0,0
209209,1,0,0,0,0,0,0,1,1,0,0
209210,8,0,0,0,0,7,0,1,7,1,1
209219,1,0,0,0,0,1,0,0,1,0,0
209222,14,0,0,0,0,12,0,2,3,11,1
209226,5,0,0,0,0,3,0,2,4,1,1
209241,4,0,0,0,0,4,0,0,3,1,1
209256,1,0,0,0,0,0,0,1,1,0,0
209260,1,0,0,0,0,0,0,1,1,0,0
209263,4,2,0,1,0,0,0,1,2,2,1
209265,11,0,0,1,0,2,3,5,8,3,1
209276,2,0,0,0,0,2,0,0,2,0,0
209279,2,0,0,0,0,1,0,1,1,1,1
209295,1,0,0,0,0,1,0,0,1,0,0
209300,7,0,0,0,0,0,6,1,7,0,0
209305,5,0,0,0,0,3,0,2,5,0,0
209309,8,0,0,0,0,0,0,8,8,0,0
209313,1,0,0,0,0,0,0,1,1,0,0
209319,1,0,0,0,0,0,0,1,1,0,0
209330,1,0,0,0,0,0,0,1,1,0,0
209331,2,0,0,0,0,1,0,1,1,1,1
209337,1,0,0,0,0,0,0,1,1,0,0
209339,4,0,0,0,0,3,0,1,4,0,0
209352,1,0,0,0,0,0,0,1,1,0,0
209381,1,0,0,0,0,0,0,1,1,0,0
209387,2,0,0,0,0,2,0,0,2,0,0
209390,1,0,0,0,0,0,0,1,1,0,0
209412,2,0,0,0,0,1,0,1,2,0,0
209415,6,0,0,0,0,0,6,0,6,0,0
209432,3,0,0,0,0,1,0,2,3,0,0
209438,1,0,0,0,0,0,0,1,1,0,0
209442,18,0,0,1,7,1,6,3,18,0,0
209447,2,0,0,0,0,0,0,2,2,0,0
209454,1,0,0,0,0,0,0,1,1,0,0
209460,7,0,0,0,0,7,0,0,7,0,0
209468,1,0,0,0,0,0,0,1,1,0,0
209476,1,0,0,0,0,0,0,1,1,0,0
209478,1,0,0,0,0,0,1,0,1,0,0
209485,14,0,0,0,0,5,8,1,13,1,1
209487,1,0,0,0,0,0,0,1,1,0,0
209505,1,0,0,1,0,0,0,0,1,0,0
209515,3,0,0,0,0,0,0,3,3,0,0
209528,3,0,0,0,0,3,0,0,3,0,0
209545,2,0,0,0,0,2,0,0,2,0,0
209559,6,3,1,0,0,1,0,1,3,3,1
209560,1,0,0,0,0,0,0,1,1,0,0
209573,8,0,0,0,0,7,0,1,3,5,1
209594,1,0,0,0,0,0,0,1,1,0,0
209595,1,0,0,0,0,0,0,1,1,0,0
209614,1,0,0,0,0,0,0,1,1,0,0
209620,3,0,0,0,0,2,0,1,2,1,1
209624,1,0,0,0,0,0,0,1,1,0,0
209626,1,0,0,0,0,0,0,1,1,0,0
209627,2,0,0,0,0,1,0,1,2,0,0
209638,2,0,0,0,0,2,0,0,0,2,1
209640,2,0,0,0,0,2,0,0,2,0,0
209653,3,0,0,0,0,3,0,0,3,0,0
209655,15,0,0,0,0,0,14,1,7,8,1
209669,32,10,3,0,0,18,0,1,20,12,1
209680,4,0,0,0,0,4,0,0,0,4,1
209684,1,0,0,0,0,0,0,1,1,0,0
209685,1,0,0,0,0,0,0,1,1,0,0
209701,2,0,0,1,0,0,0,1,2,0,0
209704,1,0,0,0,0,0,0,1,1,0,0
209727,1,0,0,0,0,1,0,0,1,0,0
209728,1,0,0,1,0,0,0,0,1,0,0
209739,1,0,0,0,0,1,0,0,1,0,0
209742,2,0,0,0,0,0,0,2,2,0,0
209747,1,0,0,0,0,1,0,0,1,0,0
209762,1,0,0,0,0,0,0,1,1,0,0
209763,1,0,0,0,0,0,0,1,1,0,0
209765,2,0,0,0,0,1,0,1,2,0,0
209767,1,0,0,0,0,0,0,1,1,0,0
209769,4,0,0,0,0,0,0,4,4,0,0
209772,1,0,0,0,0,0,0,1,1,0,0
209791,1,0,0,0,0,1,0,0,1,0,0
209793,18,0,0,0,0,7,9,2,18,0,0
209809,12,0,0,0,0,12,0,0,10,2,1
209814,3,0,0,0,0,1,0,2,3,0,0
209820,1,0,0,0,0,0,0,1,1,0,0
209826,1,0,0,0,0,0,0,1,1,0,0
209836,2,0,0,0,0,2,0,0,2,0,0
209840,14,0,0,0,0,0,14,0,14,0,0
209849,2,0,0,0,0,1,0,1,1,1,1
209850,4,0,0,0,0,3,0,1,4,0,0
209851,9,0,0,0,0,2,0,7,8,1,1
209854,5,0,0,0,0,0,0,5,5,0,0
209862,1,0,0,0,0,1,0,0,1,0,0
209865,1,0,0,0,0,0,0,1,1,0,0
209868,1,0,0,0,0,0,0,1,1,0,0
209870,1,0,0,0,0,0,0,1,1,0,0
209873,1,0,0,0,0,0,0,1,1,0,0
209874,1,0,0,0,0,0,0,1,1,0,0
209884,1,0,0,0,0,0,0,1,1,0,0
209895,1,0,0,0,0,0,0,1,1,0,0
209900,2,0,0,0,0,0,0,2,2,0,0
209901,4,0,0,0,0,4,0,0,4,0,0
209908,2,0,0,0,0,1,0,1,2,0,0
209930,6,0,0,0,0,6,0,0,6,0,0
209938,1,0,0,0,0,1,0,0,0,1,1
209944,2,0,0,0,0,0,1,1,2,0,0
209954,1,0,0,0,0,1,0,0,1,0,0
209959,1,0,0,0,0,1,0,0,1,0,0
209964,4,0,0,0,0,0,0,4,4,0,0
209984,1,0,0,0,0,0,0,1,1,0,0
209988,5,0,0,0,0,0,0,5,5,0,0
209992,21,13,5,3,0,0,0,0,8,13,1
210000,1,0,0,0,0,0,0,1,1,0,0
210001,2,0,0,0,0,0,0,2,2,0,0
210006,2,0,0,0,0,1,0,1,1,1,1
210011,2,0,0,0,0,2,0,0,2,0,0
210026,1,0,0,0,0,0,0,1,1,0,0
210030,2,0,0,0,0,0,0,2,2,0,0
210035,1,0,0,0,0,0,0,1,1,0,0
210036,3,0,0,0,0,0,0,3,3,0,0
210101,1,0,0,0,0,0,0,1,1,0,0
210102,22,0,0,0,0,17,3,2,22,0,0
210107,1,0,0,0,0,0,0,1,1,0,0
210113,3,0,0,0,0,2,0,1,3,0,0
210138,1,0,0,0,0,0,0,1,1,0,0
210158,1,0,0,0,0,0,0,1,1,0,0
210160,10,0,0,0,0,9,0,1,10,0,0
210162,1,0,0,0,0,0,0,1,1,0,0
210167,21,1,0,7,0,12,0,1,19,2,1
210169,10,0,0,0,0,3,0,7,10,0,0
210173,1,0,0,0,0,0,0,1,1,0,0
210175,1,0,0,0,0,0,0,1,1,0,0
210177,1,0,0,0,0,1,0,0,1,0,0
210179,2,0,0,0,0,0,0,2,2,0,0
210180,1,0,0,0,0,0,0,1,1,0,0
210181,10,0,0,0,0,9,0,1,2,8,1
210193,4,0,0,0,0,4,0,0,4,0,0
210198,5,0,0,0,0,4,0,1,5,0,0
210205,1,0,0,0,0,0,0,1,1,0,0
210215,10,0,0,0,0,0,9,1,1,9,1
210216,1,0,0,0,0,0,0,1,1,0,0
210217,1,0,0,0,0,0,0,1,1,0,0
210219,3,0,0,0,0,0,1,2,3,0,0
210222,1,0,0,0,0,0,0,1,1,0,0
210225,1,0,0,0,0,0,0,1,1,0,0
210233,14,0,0,0,1,11,1,1,8,6,1
210236,2,0,0,0,0,2,0,0,1,1,1
210247,1,0,0,0,0,0,0,1,1,0,0
210249,2,0,0,0,0,1,0,1,2,0,0
210256,1,0,0,0,0,0,0,1,1,0,0
210261,3,0,0,0,0,2,0,1,3,0,0
210265,1,0,0,0,0,0,0,1,1,0,0
210267,3,0,0,0,0,0,0,3,3,0,0
210269,2,0,0,0,0,0,0,2,2,0,0
210277,1,0,0,0,0,1,0,0,1,0,0
210291,4,0,0,0,0,2,0,2,4,0,0
210299,4,0,0,0,0,3,0,1,2,2,1
210301,12,0,0,0,0,12,0,0,12,0,0
210321,3,0,0,0,0,2,0,1,1,2,1
210323,18,0,0,0,0,1,0,17,18,0,0
210334,1,0,0,0,0,0,0,1,1,0,0
210338,2,0,0,0,0,1,0,1,2,0,0
210341,1,0,0,0,0,0,0,1,1,0,0
210348,6,0,0,0,0,5,0,1,1,5,1
210350,1,0,0,0,0,1,0,0,1,0,0
210353,1,0,0,0,0,0,0,1,1,0,0
210355,1,0,0,0,0,0,0,1,1,0,0
210379,7,0,0,0,0,0,6,1,7,0,0
210385,1,0,0,0,0,0,0,1,1,0,0
210390,3,0,0,0,0,1,0,2,2,1,1
210398,4,0,0,0,0,2,0,2,3,1,1
210409,1,0,0,0,0,1,0,0,1,0,0
210418,1,0,0,0,0,0,0,1,1,0,0
210425,2,0,0,0,0,2,0,0,2,0,0
210428,8,0,0,0,0,8,0,0,3,5,1
210429,3,0,0,0,0,1,0,2,3,0,0
210432,1,0,0,0,0,0,0,1,1,0,0
210443,1,0,0,0,0,0,0,1,1,0,0
210460,1,0,0,0,0,0,0,1,1,0,0
210474,2,0,0,0,0,2,0,0,1,1,1
210478,1,0,0,0,0,0,0,1,1,0,0
210485,41,0,0,12,0,25,2,2,41,0,0
210496,4,0,0,0,0,3,0,1,2,2,1
210511,1,0,0,0,0,0,0,1,1,0,0
210515,1,0,0,0,0,0,0,1,1,0,0
210519,2,0,0,0,0,1,0,1,1,1,1
210522,2,0,0,0,0,2,0,0,1,1,1
210526,1,0,0,0,0,0,0,1,1,0,0
210529,1,0,0,0,0,0,0,1,1,0,0
210531,1,0,0,0,0,0,0,1,1,0,0
210534,2,0,0,0,0,1,0,1,2,0,0
210541,1,0,0,0,0,1,0,0,1,0,0
210543,1,0,0,0,0,0,0,1,1,0,0
210555,1,1,0,0,0,0,0,0,0,1,1
210557,1,0,0,0,0,0,0,1,1,0,0
210561,14,0,0,0,0,13,0,1,12,2,1
210574,1,0,0,0,0,0,0,1,1,0,0
210583,1,0,0,0,0,0,0,1,1,0,0
210595,1,0,0,0,0,0,1,0,1,0,0
210598,1,0,0,0,0,0,0,1,1,0,0
210611,18,0,0,0,0,18,0,0,15,3,1
210612,5,0,0,0,0,5,0,0,4,1,1
210613,2,0,0,0,0,1,0,1,2,0,0
210617,10,0,0,0,0,0,9,1,10,0,0
210619,1,0,0,0,0,0,0,1,1,0,0
210623,4,0,0,0,0,3,0,1,4,0,0
210635,11,0,0,0,0,10,0,1,9,2,1
210638,11,0,0,0,0,0,10,1,11,0,0
210647,2,0,0,0,0,1,0,1,2,0,0
210657,2,0,0,0,0,1,0,1,2,0,0
210667,3,0,0,0,0,3,0,0,3,0,0
210674,2,0,0,0,0,1,0,1,1,1,1
210699,2,0,0,0,0,1,0,1,2,0,0
210703,5,1,0,1,0,3,0,0,4,1,1
210726,1,0,0,0,0,0,0,1,1,0,0
210730,1,0,0,0,0,0,0,1,1,0,0
210738,2,0,0,0,0,1,0,1,2,0,0
210744,2,0,0,0,0,1,0,1,2,0,0
210745,2,0,0,0,0,2,0,0,2,0,0
210750,1,0,0,0,0,1,0,0,0,1,1
210760,2,0,0,0,0,0,0,2,2,0,0
210765,1,0,0,0,0,0,0,1,1,0,0
210767,1,0,0,0,0,0,0,1,1,0,0
210771,2,0,0,0,0,2,0,0,0,2,1
210800,2,0,0,0,0,1,0,1,1,1,1
210809,9,0,0,0,0,0,0,9,9,0,0
210811,5,0,0,0,0,0,0,5,5,0,0
210815,1,0,0,0,0,0,0,1,1,0,0
210822,2,0,0,0,0,2,0,0,2,0,0
210839,1,0,0,0,0,0,0,1,1,0,0
210851,4,0,0,0,0,0,0,4,4,0,0
210853,1,0,0,0,0,0,0,1,1,0,0
210854,3,0,0,0,0,3,0,0,3,0,0
210858,1,0,0,0,0,0,0,1,1,0,0
210866,1,0,0,0,0,0,0,1,1,0,0
210870,74,1,1,0,0,69,0,3,61,13,1
210871,5,0,0,0,0,5,0,0,4,1,1
210872,8,0,0,0,0,3,4,1,8,0,0
210890,1,0,0,0,0,0,0,1,1,0,0
210894,1,0,0,0,0,0,0,1,1,0,0
210902,1,0,0,0,0,0,1,0,0,1,1
210921,2,0,0,0,0,2,0,0,1,1,1
210926,1,0,0,0,0,0,0,1,1,0,0
210928,3,0,0,0,0,2,0,1,3,0,0
210937,1,0,0,0,0,0,0,1,1,0,0
210941,8,0,0,0,0,8,0,0,6,2,1
210942,8,0,0,0,0,7,0,1,4,4,1
210954,1,0,0,0,0,1,0,0,1,0,0
210962,6,0,0,0,0,6,0,0,6,0,0
210968,4,0,0,0,0,4,0,0,3,1,1
210980,1,0,0,0,0,1,0,0,1,0,0
210991,4,0,0,0,0,2,0,2,4,0,0
210995,1,0,0,0,0,0,0,1,1,0,0
210998,8,0,0,0,0,0,0,8,8,0,0
211000,1,0,0,0,0,1,0,0,1,0,0
211008,3,0,0,0,0,2,0,1,3,0,0
211011,1,0,0,0,0,0,0,1,1,0,0
211015,1,0,0,0,0,0,0,1,1,0,0
211019,1,0,0,0,0,0,0,1,1,0,0
211063,10,0,0,0,0,9,0,1,7,3,1
211068,1,0,0,0,0,0,0,1,1,0,0
211072,2,0,0,0,0,2,0,0,2,0,0
211073,3,0,0,0,0,3,0,0,2,1,1
211080,2,0,0,0,0,0,0,2,2,0,0
211085,2,0,0,0,0,0,0,2,2,0,0
211090,19,0,0,0,0,16,1,2,15,4,1
211091,3,0,0,0,0,1,0,2,3,0,0
211097,18,2,0,0,0,15,0,1,14,4,1
211106,1,0,0,0,0,0,0,1,1,0,0
211108,2,0,0,0,0,2,0,0,2,0,0
211128,2,0,0,0,0,1,0,1,2,0,0
211137,24,0,0,0,0,3,20,1,14,10,1
211140,1,0,0,0,0,0,0,1,1,0,0
211142,14,0,0,0,0,3,5,6,11,3,1
211145,4,0,0,0,0,2,0,2,3,1,1
211155,16,2,0,0,0,12,0,2,11,5,1
211160,3,0,0,0,0,2,0,1,3,0,0
211176,3,0,0,0,0,3,0,0,3,0,0
211182,6,0,0,0,0,6,0,0,0,6,1
211195,7,0,0,0,0,0,6,1,1,6,1
211196,1,0,0,0,0,0,0,1,1,0,0
211220,1,0,0,0,0,0,0,1,1,0,0
211230,2,0,0,0,0,2,0,0,0,2,1
211246,2,0,0,0,0,2,0,0,2,0,0
211249,1,0,0,0,0,0,0,1,1,0,0
211256,1,0,0,0,0,0,0,1,1,0,0
211257,11,0,0,0,0,2,7,2,10,1,1
211271,2,0,0,0,0,1,0,1,1,1,1
211280,1,0,0,0,0,0,0,1,1,0,0
211282,1,0,0,0,0,0,0,1,1,0,0
211285,5,0,0,0,0,4,0,1,5,0,0
211290,5,0,0,0,0,4,0,1,5,0,0
211301,19,0,0,0,0,17,1,1,12,7,1
211302,3,0,0,0,0,2,0,1,1,2,1
211307,1,0,0,0,0,0,0,1,1,0,0
211312,1,0,0,0,0,0,1,0,1,0,0
211360,21,0,0,1,0,2,15,3,20,1,1
211367,1,0,0,0,0,0,0,1,1,0,0
211391,4,0,0,0,0,3,0,1,4,0,0
211392,1,0,0,0,0,0,0,1,1,0,0
211418,3,0,0,0,0,3,0,0,3,0,0
211421,5,0,0,0,0,3,0,2,4,1,1
211430,3,0,0,0,0,3,0,0,3,0,0
211444,1,0,0,0,0,0,0,1,1,0,0
211447,2,0,0,0,0,1,0,1,2,0,0
211450,1,0,0,0,0,0,0,1,1,0,0
211452,2,0,0,0,0,0,0,2,2,0,0
211457,1,0,0,0,0,0,0,1,1,0,0
211461,2,0,0,0,0,0,2,0,2,0,0
211470,3,0,0,0,0,2,0,1,3,0,0
211475,44,2,1,21,9,10,0,1,41,3,1
211485,33,0,0,2,3,26,0,2,30,3,1
211486,4,0,0,0,0,3,0,1,4,0,0
211504,10,0,0,0,1,7,1,1,10,0,0
211535,1,0,0,0,0,0,0,1,1,0,0
211537,1,0,0,0,0,0,0,1,1,0,0
211544,1,0,0,0,0,0,0,1,1,0,0
211557,1,0,0,0,0,1,0,0,1,0,0
211561,3,0,0,0,0,3,0,0,2,1,1
211574,2,0,0,0,0,1,0,1,2,0,0
211581,1,0,0,0,0,0,0,1,1,0,0
211583,1,0,0,0,0,1,0,0,0,1,1
211593,1,0,0,0,0,0,0,1,1,0,0
211602,2,0,0,0,0,0,0,2,2,0,0
211610,5,0,0,0,0,2,0,3,3,2,1
211615,3,0,0,0,0,1,0,2,3,0,0
211620,1,0,0,0,0,0,0,1,1,0,0
211629,1,0,0,0,0,1,0,0,1,0,0
211630,1,0,0,0,0,1,0,0,1,0,0
211634,2,0,0,0,0,0,0,2,2,0,0
211638,1,0,0,0,0,0,0,1,1,0,0
211648,2,0,0,0,0,1,0,1,1,1,1
211649,2,0,0,0,0,0,0,2,2,0,0
211675,2,0,0,0,0,0,0,2,2,0,0
211676,1,0,0,0,0,1,0,0,1,0,0
211679,1,0,0,0,0,0,0,1,1,0,0
211694,1,0,0,0,0,1,0,0,0,1,1
211696,4,0,0,0,0,3,0,1,4,0,0
211697,3,0,0,0,0,2,0,1,3,0,0
211702,1,0,0,0,0,0,0,1,1,0,0
211710,2,0,0,0,0,0,0,2,2,0,0
211712,1,0,0,0,0,0,0,1,1,0,0
211743,3,0,0,0,0,1,2,0,1,2,1
211758,4,0,0,0,0,0,0,4,4,0,0
211766,3,0,0,0,0,2,0,1,3,0,0
211779,5,0,0,0,0,2,0,3,4,1,1
211797,1,0,0,0,0,1,0,0,1,0,0
211799,1,0,0,0,0,1,0,0,1,0,0
211805,5,0,0,0,0,3,0,2,3,2,1
211807,3,0,0,0,0,1,0,2,3,0,0
211829,1,0,0,0,0,0,0,1,1,0,0
211832,3,1,0,0,0,1,0,1,2,1,1
211833,2,0,0,1,0,0,1,0,2,0,0
211837,8,0,0,0,0,7,1,0,2,6,1
211838,3,0,0,0,0,1,0,2,2,1,1
211839,2,0,0,0,0,0,0,2,2,0,0
211843,6,0,0,0,0,4,0,2,5,1,1
211844,1,0,0,0,0,0,0,1,1,0,0
211850,2,0,0,0,0,0,0,2,2,0,0
211851,1,0,0,0,0,0,0,1,1,0,0
211867,1,0,0,0,0,0,0,1,1,0,0
211868,3,0,0,0,0,3,0,0,2,1,1
211878,1,0,0,0,0,0,0,1,1,0,0
211880,2,0,0,0,0,2,0,0,1,1,1
211882,1,0,0,0,0,0,0,1,1,0,0
211893,3,0,0,2,0,1,0,0,2,1,1
211894,2,0,0,0,0,1,0,1,1,1,1
211897,1,0,0,0,0,0,0,1,1,0,0
211900,1,0,0,0,0,0,0,1,1,0,0
211902,1,0,0,0,0,0,0,1,1,0,0
211925,6,0,0,0,0,5,0,1,6,0,0
211926,1,0,0,0,0,1,0,0,1,0,0
211928,7,0,0,0,0,6,0,1,4,3,1
211945,2,0,0,0,0,1,0,1,2,0,0
211946,1,0,0,0,0,0,0,1,1,0,0
211963,2,0,0,0,0,0,0,2,2,0,0
211965,8,0,0,0,0,5,1,2,6,2,1
211967,9,0,0,0,0,8,0,1,8,1,1
211973,1,0,0,0,0,0,1,0,0,1,1
211985,5,0,0,0,0,5,0,0,5,0,0
211999,7,0,0,0,0,6,0,1,7,0,0
212006,1,0,0,0,0,0,0,1,1,0,0
212013,1,0,0,0,0,0,0,1,1,0,0
212022,1,0,0,0,0,1,0,0,1,0,0
212032,1,0,0,0,0,1,0,0,1,0,0
212041,1,0,0,0,0,0,0,1,1,0,0
212044,1,0,0,0,0,0,0,1,1,0,0
212045,1,0,0,0,0,0,0,1,1,0,0
212048,2,0,0,0,0,0,0,2,2,0,0
212058,1,0,0,0,0,0,0,1,1,0,0
212072,1,0,0,0,0,0,0,1,1,0,0
212089,1,0,0,0,0,0,0,1,1,0,0
212102,1,0,0,0,0,0,0,1,1,0,0
212104,2,0,0,0,0,1,0,1,2,0,0
212106,1,0,0,0,0,0,1,0,1,0,0
212115,1,0,0,0,0,1,0,0,1,0,0
212127,1,0,0,0,0,1,0,0,1,0,0
212129,4,0,0,0,0,0,3,1,2,2,1
212134,22,0,0,0,0,22,0,0,20,2,1
212135,6,0,0,0,0,2,0,4,4,2,1
212139,2,0,0,0,0,0,0,2,2,0,0
212159,5,0,0,0,0,4,0,1,4,1,1
212161,12,0,0,0,0,10,0,2,5,7,1
212166,1,0,0,0,0,0,0,1,1,0,0
212177,4,0,0,0,0,4,0,0,3,1,1
212180,5,0,0,0,0,4,0,1,5,0,0
212181,2,0,0,0,0,0,0,2,2,0,0
212188,1,0,0,0,0,0,0,1,1,0,0
212201,45,2,0,4,0,6,33,0,43,2,1
212203,1,0,0,0,0,0,0,1,1,0,0
212230,1,0,0,0,0,0,0,1,1,0,0
212266,9,0,0,0,0,6,1,2,7,2,1
212272,3,0,0,0,0,1,0,2,3,0,0
212274,2,0,0,0,0,2,0,0,1,1,1
212276,1,0,0,0,0,0,0,1,1,0,0
212281,1,0,0,0,0,1,0,0,1,0,0
212286,1,0,0,0,0,1,0,0,1,0,0
212293,1,0,0,0,0,0,0,1,1,0,0
212299,1,0,0,0,0,0,0,1,1,0,0
212321,12,5,1,2,0,0,3,1,7,5,1
212323,3,0,0,0,0,2,0,1,3,0,0
212324,1,0,0,0,0,0,0,1,1,0,0
212325,12,0,0,5,0,3,4,0,10,2,1
212336,1,0,0,0,0,1,0,0,1,0,0
212342,28,0,0,0,0,28,0,0,18,10,1
212344,2,0,0,0,0,2,0,0,2,0,0
212347,1,0,0,0,0,0,0,1,1,0,0
212353,1,0,0,0,0,1,0,0,1,0,0
212355,6,0,0,0,0,5,0,1,6,0,0
212364,4,0,0,0,0,0,0,4,4,0,0
212373,1,0,0,0,0,0,0,1,1,0,0
212375,3,0,0,0,0,1,0,2,3,0,0
212377,7,0,0,0,0,7,0,0,6,1,1
212392,1,0,0,0,0,0,0,1,1,0,0
212405,1,0,0,0,0,0,0,1,1,0,0
212407,1,0,0,0,0,0,0,1,1,0,0
212414,1,0,0,0,0,0,0,1,1,0,0
212415,1,0,0,0,0,0,0,1,1,0,0
212425,3,0,0,0,0,2,0,1,1,2,1
212428,1,0,0,0,0,0,0,1,1,0,0
212444,3,0,0,0,0,1,0,2,3,0,0
212458,3,0,0,0,0,3,0,0,3,0,0
212473,1,0,0,0,0,0,0,1,1,0,0
212482,2,0,0,0,0,2,0,0,2,0,0
212487,1,0,0,0,0,0,0,1,1,0,0
212497,2,0,0,0,0,1,0,1,1,1,1
212507,15,0,0,0,0,15,0,0,14,1,1
212513,3,0,0,0,0,3,0,0,1,2,1
212516,1,0,0,0,0,1,0,0,1,0,0
212547,12,0,0,0,0,11,0,1,12,0,0
212557,1,0,0,0,0,0,0,1,1,0,0
212562,1,0,0,0,0,1,0,0,1,0,0
212565,72,34,7,1,0,30,0,0,26,46,1
212570,3,0,0,0,0,2,0,1,3,0,0
212577,1,0,0,0,0,0,0,1,1,0,0
212581,103,53,14,18,0,5,12,1,46,57,1
212592,2,0,0,0,0,2,0,0,1,1,1
212595,2,0,0,0,0,1,0,1,2,0,0
212602,4,0,0,0,0,3,0,1,4,0,0
212604,1,0,0,0,0,0,0,1,1,0,0
212607,7,0,0,0,0,6,0,1,4,3,1
212625,2,0,0,0,0,2,0,0,1,1,1
212640,1,0,0,0,0,1,0,0,1,0,0
212651,1,0,0,0,0,0,0,1,1,0,0
212652,5,0,0,0,0,4,0,1,5,0,0
212662,1,0,0,0,0,0,1,0,1,0,0
212683,3,0,0,0,0,3,0,0,0,3,1
212684,3,0,0,0,0,2,0,1,3,0,0
212685,2,0,0,0,0,2,0,0,2,0,0
212687,6,0,0,1,2,0,0,3,6,0,0
212702,1,0,0,0,0,0,0,1,1,0,0
212703,1,0,0,0,0,0,0,1,1,0,0
212704,1,0,0,0,0,1,0,0,1,0,0
212711,1,0,0,0,0,0,0,1,1,0,0
212712,3,0,0,0,0,2,0,1,1,2,1
212722,8,0,0,0,0,8,0,0,8,0,0
212731,1,0,0,0,0,0,0,1,1,0,0
212736,2,0,0,0,0,1,0,1,2,0,0
212753,4,0,0,0,0,3,0,1,4,0,0
212769,2,0,0,0,0,2,0,0,1,1,1
212799,8,1,0,0,0,0,6,1,7,1,1
212800,1,0,0,0,0,0,0,1,1,0,0
212802,3,0,0,0,0,0,0,3,3,0,0
212821,1,0,0,0,0,0,0,1,1,0,0
212839,1,0,0,0,0,0,0,1,1,0,0
212840,5,0,0,0,0,0,2,3,5,0,0
212867,2,0,0,0,0,1,0,1,2,0,0
212870,18,0,0,0,0,16,2,0,14,4,1
212872,1,0,0,0,0,0,0,1,1,0,0
212875,2,0,0,0,0,1,0,1,1,1,1
212881,18,0,0,0,0,18,0,0,13,5,1
212883,193,0,0,0,0,190,2,1,160,33,1
212888,122,1,0,0,0,0,118,3,121,1,1
212906,2,0,0,0,0,0,0,2,2,0,0
212911,7,0,0,0,0,2,3,2,7,0,0
212919,3,0,0,0,0,3,0,0,0,3,1
212925,2,0,0,0,0,1,0,1,2,0,0
212943,1,0,0,0,0,0,0,1,1,0,0
212948,7,0,0,0,0,0,0,7,7,0,0
